Player,Squad,Comp,Position_Primary,Age_Group,Age,Min,MP,Starts,Gls,Ast,xG,xAG,90s,Goals_per_90,Assists_per_90,Goal_Contributions_per_90,xG_per_90,xAG_per_90,Shots_per_90,Shot_Accuracy,Pass_Completion_Rate,Tackles_per_90,Interceptions_per_90,Age_Squared,Age_x_Goals,Minutes_x_Goals_per_90,market_value_in_eur,Log_Market_Value,Value_per_Goal,League_de Bundesliga,League_eng Premier League,League_es La Liga,League_fr Ligue 1,League_it Serie A,Position_DF,Position_FW,Position_GK,Position_MF
Frank Magri,Toulouse,fr Ligue 1,FW,Prime,24.0,1516,31,17,5,1,6.0,1.5,16.844444444444445,0.2966576570637484,0.05933153141274968,0.3559891884764981,0.3559891884764981,0.08899729711912452,2.6105873821609857,0.40899795501022496,0.7091350942193538,0.47465225130199745,0.23732612565099873,576.0,120.0,449.7330081086426,2500000,14.731801689838349,416666.6666666667,False,False,False,True,False,False,True,False,False
Harry Maguire,Manchester Utd,eng Premier League,DF,Veteran,31.0,1758,27,19,1,0,1.8,0.6,19.533333333333335,0.05116834385127067,0.0,0.05116834385127067,0.09210301893228721,0.0307010063107624,0.76752515776906,0.39973351099267157,0.8554888697795232,1.53505031553812,2.046733754050827,961.0,31.0,89.95394849053383,15000000,16.52356082573315,7500000.0,False,True,False,False,False,True,False,False,False
Jon Magunazelaia,Real Sociedad,es La Liga,MF,Prime,23.0,7,2,0,0,0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5380476556495004,6.931252303664256,0.0,529.0,0.0,0.0,1000000,13.815511557963774,1000000.0,False,False,True,False,False,False,False,False,True
Arne Maier,Augsburg,de Bundesliga,MF,Prime,25.0,938,28,7,0,0,1.5,1.5,10.422222222222222,0.0,0.0,0.0,0.1437852806475663,0.1437852806475663,1.7254233677707955,0.3331482509716824,0.7652931072600806,1.2461390989455745,0.5751411225902652,625.0,0.0,0.0,4000000,15.201805169084134,4000000.0,True,False,False,False,False,False,False,False,True
Mike Maignan,Milan,it Serie A,GK,Prime,29.0,3294,37,37,0,0,0.0,0.8,36.6,0.0,0.0,0.0,0.0,0.021851953018301014,0.0,0.0,0.8615527266405238,0.0,0.0,841.0,0.0,0.0,25000000,17.034386422832473,25000000.0,False,False,False,False,True,False,False,True,False
Patrick Mainka,Heidenheim,de Bundesliga,DF,Prime,29.0,3060,34,34,1,1,1.9,0.3,34.0,0.02940311673037342,0.02940311673037342,0.05880623346074684,0.0558659217877095,0.008820935019112026,0.7350779182593355,0.31987205117952816,0.8537995578217027,1.7053807703616584,1.9994119376653927,841.0,29.0,89.97353719494266,3000000,14.914123179965662,1500000.0,True,False,False,False,False,True,False,False,False
Kobbie Mainoo,Manchester Utd,eng Premier League,MF,Young,19.0,1651,25,19,0,0,0.7,1.6,18.344444444444445,0.0,0.0,0.0,0.03813790181003692,0.08717234699437011,0.8172407530722198,0.13324450366422386,0.8648221911221158,2.506204976088141,1.0351716205581452,361.0,0.0,0.0,55000000,17.822843761378564,40000000.0,False,True,False,False,False,False,False,False,True
Ainsley Maitland-Niles,Lyon,fr Ligue 1,DF,Prime,26.0,1985,32,20,1,4,2.9,3.4,22.055555555555557,0.04531950249257263,0.18127800997029053,0.22659751246286317,0.1314265572284606,0.15408630847474694,0.9970290548365979,0.31803725579282144,0.8500741485077107,3.217684676972657,1.1329875623143157,676.0,26.0,89.95921244775667,10000000,16.118095750958314,5000000.0,False,False,False,True,False,True,False,False,False
Lovro Majer,Wolfsburg,de Bundesliga,MF,Prime,26.0,304,9,3,2,1,1.4,1.1,3.3777777777777778,0.5903574942604133,0.29517874713020664,0.8855362413906199,0.41325024598228927,0.32469662184322734,1.7710724827812399,0.6655574043261232,0.6949861711935325,0.5903574942604133,0.29517874713020664,676.0,52.0,179.46867825516563,20000000,16.811242881518265,6666666.666666667,True,False,False,False,False,False,False,False,True
Hamidou Makalou,Brest,fr Ligue 1,FW,Young,18.0,32,4,0,0,0,0.0,0.0,0.35555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9439200444197667,0.0,0.0,324.0,0.0,0.0,200000,12.206077645517674,200000.0,False,False,False,True,False,False,True,False,False
Jordy Makengo,Freiburg,de Bundesliga,DF,Young,22.0,745,19,7,0,0,0.0,0.2,8.277777777777779,0.0,0.0,0.0,0.0,0.024131921169057515,0.0,0.0,0.7908238292866246,1.930553693524601,0.844617240917013,484.0,0.0,0.0,3000000,14.914123179965662,3000000.0,True,False,False,False,False,True,False,False,False
Antoine Makoumbou,Cagliari,it Serie A,MF,Prime,26.0,2150,33,27,0,3,0.3,0.9,23.88888888888889,0.0,0.12552884838904643,0.12552884838904643,0.012552884838904644,0.03765865451671393,0.29290064624110834,0.0,0.888411763214174,1.75740387744665,0.7113301408712631,676.0,0.0,0.0,4000000,15.201805169084134,4000000.0,False,False,False,False,True,False,False,False,True
Nikola Maksimović,Montpellier,fr Ligue 1,DF,Veteran,32.0,581,7,7,0,0,0.0,0.0,6.455555555555556,0.0,0.0,0.0,0.0,0.0,0.1546657501288881,0.0,0.9290022902487017,1.391991751159993,0.9279945007733288,1024.0,0.0,0.0,400000,12.899222326086994,400000.0,False,False,False,True,False,True,False,False,False
Tyrell Malacia,Manchester Utd,eng Premier League,DF,Prime,24.0,100,3,2,0,0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8907471368842029,1.7839444995044598,0.8919722497522299,576.0,0.0,0.0,12000000,16.300417291085605,12000000.0,False,True,False,False,False,True,False,False,False
Jarzinho Malanga,Stuttgart,de Bundesliga,DF,Young,18.0,2,1,0,0,0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950248756218907,0.0,0.0,324.0,0.0,0.0,1400000,14.151983508870947,1400000.0,True,False,False,False,False,True,False,False,False
Julián Malatini,Werder Bremen,de Bundesliga,DF,Prime,23.0,454,10,5,1,1,0.2,0.5,5.044444444444444,0.19784568036931194,0.19784568036931194,0.3956913607386239,0.03956913607386239,0.09892284018465597,0.5935370411079358,0.33222591362126247,0.8642097943776696,2.1763024840624317,1.3849197625851837,529.0,23.0,89.82193888766761,3000000,14.914123179965662,1500000.0,True,False,False,False,False,True,False,False,False
Daniel Maldini,Monza,it Serie A,MF,Young,22.0,1306,20,16,3,0,4.8,0.9,14.511111111111111,0.20659576096105287,0.0,0.20659576096105287,0.3305532175376846,0.06197872828831587,2.6857448924936875,0.3332478851576519,0.6832281877437764,0.96411355115158,0.27546101461473715,484.0,66.0,269.81406381513506,10000000,16.118095750958314,2500000.0,False,False,False,False,True,False,False,False,True
Daniel Maldini,Atalanta,it Serie A,FW,Young,22.0,258,10,2,3,0,1.9,0.2,2.8666666666666667,0.888505159277531,0.0,1.0428736964078795,0.660486674391657,0.06952491309385864,3.476245654692932,0.4995004995004995,0.6288011545201525,0.6952491309385864,0.6952491309385864,484.0,66.0,269.0614136732329,10000000,16.118095750958314,2500000.0,False,False,False,False,True,False,True,False,False
Youssef Maleh,Empoli,it Serie A,MF,Prime,25.0,1510,22,17,0,1,0.9,0.9,16.77777777777778,0.0,0.05956714541002051,0.05956714541002051,0.05361043086901846,0.05361043086901846,1.0126414719703487,0.1763668430335097,0.7107015946143819,2.680521543450923,0.9530743265603282,625.0,0.0,0.0,4000000,15.201805169084134,4000000.0,False,False,False,False,True,False,False,False,True
Donyell Malen,Aston Villa,eng Premier League,FW,Prime,25.0,305,14,2,3,0,2.2,0.2,3.388888888888889,0.8826413860738804,0.0,0.8826413860738804,0.6472703497875124,0.05884275907159203,4.413206930369402,0.5996002664890073,0.688222308791066,2.059496567505721,0.0,625.0,75.0,269.20562275253354,25000000,17.034386422832473,6250000.0,False,True,False,False,False,False,True,False,False
Donyell Malen,Dortmund,de Bundesliga,FW,Prime,25.0,614,14,6,3,0,2.9,0.2,6.822222222222222,0.43909578793299725,0.0,0.43909578793299725,0.424459261668564,0.029273052528866486,2.780939990242316,0.31562335612835346,0.7157518025367087,0.0,0.43909578793299725,625.0,75.0,269.6048137908603,25000000,17.034386422832473,6250000.0,True,False,False,False,False,False,True,False,False
Ruslan Malinovskyi,Genoa,it Serie A,MF,Veteran,31.0,383,9,4,0,2,0.2,1.5,4.2555555555555555,0.0,0.46887210210992447,0.46887210210992447,0.04688721021099245,0.35165407658244335,2.10992445949466,0.33296337402885684,0.8158798069747775,2.813232612659547,0.23443605105496224,961.0,0.0,0.0,3500000,15.068273812173887,3500000.0,False,False,False,False,True,False,False,False,True
Lennard Maloney,Heidenheim,de Bundesliga,MF,Prime,24.0,760,11,10,0,0,0.3,0.0,8.444444444444445,0.0,0.0,0.0,0.035484294913917726,0.0,0.3548429491391773,0.0,0.7158407438839895,2.3656196609278486,1.655933762649494,576.0,0.0,0.0,5000000,15.424948670398354,5000000.0,True,False,False,False,False,False,False,False,True
Lennard Maloney,Mainz 05,de Bundesliga,MF,Prime,24.0,26,5,0,0,0,0.0,0.0,0.28888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710206995003569,6.691449814126394,0.0,576.0,0.0,0.0,5000000,15.424948670398354,5000000.0,True,False,False,False,False,False,False,False,True
Aaron Malouda,Lille,fr Ligue 1,FW,Young,18.0,2,1,0,0,0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,150000,11.918397239722838,150000.0,False,False,False,True,False,False,True,False,False
Giorgi Mamardashvili,Valencia,es La Liga,GK,Prime,23.0,3060,34,34,0,0,0.0,0.1,34.0,0.0,0.0,0.0,0.0,0.002940311673037342,0.0,0.0,0.6777715021157211,0.05880623346074684,0.02940311673037342,529.0,0.0,0.0,30000000,17.216707972959764,30000000.0,False,False,True,False,False,False,False,True,False
Dennis Man,Parma,it Serie A,FW,Prime,25.0,1995,33,23,4,4,5.5,4.2,22.166666666666668,0.18036975800390798,0.18036975800390798,0.36073951600781595,0.24800841725537348,0.18938824590410339,2.209529535547873,0.40807998367680065,0.7957024501582578,0.586201713512701,0.36073951600781595,625.0,100.0,359.8376672177964,12500000,16.341239282272525,2500000.0,False,False,False,False,True,False,True,False,False
Gianluca Mancini,Roma,it Serie A,DF,Prime,28.0,3143,37,36,2,0,1.7,0.9,34.922222222222224,0.05725372944432075,0.0,0.05725372944432075,0.048665670027672636,0.025764178249944338,0.6297910238875283,0.22716946842344388,0.8595376104956209,1.2023283183307356,1.001940265275613,784.0,56.0,179.9484716435001,18000000,16.705882371415992,6000000.0,False,False,False,False,True,True,False,False,False
Steve Mandanda,Rennes,fr Ligue 1,GK,Veteran,39.0,1486,18,17,0,0,0.0,0.1,16.511111111111113,0.0,0.0,0.0,0.0,0.006052861658484093,0.0,0.0,0.7074006532935212,0.0,0.0,1521.0,0.0,0.0,700000,13.45883704259595,700000.0,False,False,False,True,False,False,False,True,False
Christos Mandas,Lazio,it Serie A,GK,Young,22.0,810,9,9,0,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7163965254768515,0.0,0.0,484.0,0.0,0.0,5000000,15.424948670398354,5000000.0,False,False,False,False,True,False,False,True,False
Reinildo Mandava,Atlético Madrid,es La Liga,DF,Veteran,30.0,941,19,10,0,0,0.1,0.1,10.455555555555556,0.0,0.0,0.0,0.009555154474997347,0.009555154474997347,0.09555154474997346,0.9900990099009901,0.8414895181451284,1.7199278054995222,1.5288247159995754,900.0,0.0,0.0,8000000,15.894952224644102,8000000.0,False,False,True,False,False,True,False,False,False
Aïssa Mandi,Lille,fr Ligue 1,DF,Veteran,32.0,1733,24,20,0,0,0.3,0.4,19.255555555555556,0.0,0.0,0.0,0.015571832285598936,0.02076244304746525,0.3114366457119787,0.3327787021630616,0.8874526732100224,1.6090893361785568,0.7785916142799468,1024.0,0.0,0.0,1500000,14.220976332738882,1500000.0,False,False,False,True,False,True,False,False,False
Rolando Mandragora,Fiorentina,it Serie A,MF,Prime,27.0,1856,28,22,4,2,2.7,4.8,20.622222222222224,0.19387150627389732,0.09693575313694866,0.29080725941084595,0.13086326673488072,0.23264580752867678,1.7933114330335502,0.3782761415833559,0.7776500789465205,1.1147611610749097,0.727018148527115,729.0,108.0,359.8255156443534,10000000,16.118095750958314,2000000.0,False,False,False,False,True,False,False,False,True
Orel Mangala,Everton,eng Premier League,MF,Prime,26.0,1261,19,14,1,0,1.1,0.6,14.011111111111111,0.0713210238529202,0.0,0.0713210238529202,0.07845312623821223,0.04279261431175212,1.1411363816467233,0.3747657713928794,0.8918185343156262,1.1411363816467233,1.4977415009113242,676.0,26.0,89.93581107853238,20000000,16.811242881518265,10000000.0,False,True,False,False,False,False,False,False,True
Orel Mangala,Lyon,fr Ligue 1,MF,Prime,26.0,67,1,1,0,0,0.1,0.0,0.7444444444444445,0.0,0.0,0.0,0.1325478645066274,0.0,1.3254786450662739,0.0,0.9059668853483287,1.3254786450662739,0.0,676.0,0.0,0.0,20000000,16.811242881518265,20000000.0,False,False,False,True,False,False,False,False,True
Ryan Manning,Southampton,eng Premier League,DF,Prime,28.0,1462,24,18,0,1,0.3,3.2,16.244444444444444,0.0,0.061521635108346434,0.061521635108346434,0.01845649053250393,0.19686923234670858,0.4921730808667715,0.12484394506866417,0.7708496780862006,1.7226057830337,1.0458677968418895,784.0,0.0,0.0,3500000,15.068273812173887,3500000.0,False,True,False,False,False,True,False,False,False
Javier Manquillo,Celta Vigo,es La Liga,DF,Veteran,30.0,515,10,7,0,0,0.0,0.0,5.722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8980992466689901,1.2211668928086838,1.2211668928086838,900.0,0.0,0.0,1800000,14.403297778421795,1800000.0,False,False,True,False,False,True,False,False,False
Johan Manzambi,Freiburg,de Bundesliga,FW,Young,18.0,335,11,4,2,1,1.3,0.4,3.7222222222222223,0.5358737719559393,0.26793688597796966,0.803810657933909,0.34831795177136055,0.10717475439118786,2.947305745757666,0.2724795640326976,0.7551919446192574,2.1434950878237573,1.0717475439118787,324.0,36.0,179.51771360523966,750000,13.527829818844937,250000.0,True,False,False,False,False,False,True,False,False
Alberto Manzoni,Atalanta,it Serie A,MF,Young,19.0,6,1,0,0,0,0.1,0.0,0.06666666666666667,0.0,0.0,0.0,0.8276814461978503,0.0,5.325443786982248,0.0,0.9159034138218152,0.0,0.0,361.0,0.0,0.0,300000,12.611541086966115,300000.0,False,False,False,False,True,False,False,False,True
Alessandro Marcandalli,Genoa,it Serie A,DF,Young,21.0,46,2,1,0,0,0.0,0.0,0.5111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997001499250374,1.9189765458422177,0.0,441.0,0.0,0.0,2000000,14.508658238524095,2000000.0,False,False,False,False,True,True,False,False,False
Alessandro Marcandalli,Venezia,it Serie A,DF,Young,21.0,354,8,5,0,0,0.3,0.0,3.933333333333333,0.0,0.0,0.0,0.0760777683854607,0.0,0.507185122569738,0.49751243781094534,0.7332844477034864,2.028740490278952,0.507185122569738,441.0,0.0,0.0,2000000,14.508658238524095,2000000.0,False,False,False,False,True,True,False,False,False
Marcão,Sevilla,es La Liga,DF,Prime,28.0,552,12,6,0,0,0.0,0.0,6.133333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9015586806768039,1.627780792186652,1.1394465545306565,784.0,0.0,0.0,100000,11.51293546492023,100000.0,False,False,True,False,False,True,False,False,False
Solly March,Brighton,eng Premier League,FW,Veteran,30.0,168,8,1,0,0,0.1,0.3,1.8666666666666667,0.0,0.0,0.0,0.05328596802841919,0.15985790408525755,1.0657193605683837,0.0,0.6315124723713293,3.197158081705151,1.0657193605683837,900.0,0.0,0.0,8000000,15.894952224644102,8000000.0,False,True,False,False,False,False,True,False,False
Óscar de Marcos,Athletic Club,es La Liga,DF,Veteran,35.0,1564,26,17,0,4,1.0,2.6,17.377777777777776,0.0,0.23004664834813726,0.23004664834813726,0.057511662087034315,0.14953032142628922,0.4600932966962745,0.24968789013732834,0.7920713656300433,1.840373186785098,0.920186593392549,1225.0,0.0,0.0,1500000,14.220976332738882,1500000.0,False,False,True,False,False,True,False,False,False
Alberto Marí,Valencia,es La Liga,FW,Prime,23.0,7,1,0,0,0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49875311720698257,0.0,0.0,529.0,0.0,0.0,1500000,14.220976332738882,1500000.0,False,False,True,False,False,False,True,False,False
Pablo Marí,Monza,it Serie A,DF,Veteran,30.0,1628,19,19,0,0,0.2,0.1,18.08888888888889,0.0,0.0,0.0,0.011050402111854625,0.005525201055927313,0.11050402111854625,0.0,0.8965746710910873,1.4365522745411012,2.0443243906931055,900.0,0.0,0.0,3500000,15.068273812173887,3500000.0,False,False,False,False,True,True,False,False,False
Pablo Marí,Fiorentina,it Serie A,DF,Veteran,30.0,1098,13,12,0,0,0.1,0.0,12.2,0.0,0.0,0.0,0.008190008190008192,0.0,0.40950040950040956,0.1996007984031936,0.9127477746724609,1.1466011466011468,2.047502047502048,900.0,0.0,0.0,3500000,15.068273812173887,3500000.0,False,False,False,False,True,True,False,False,False
José María Giménez,Atlético Madrid,es La Liga,DF,Prime,29.0,1999,27,20,0,1,0.4,0.2,22.211111111111112,0.0,0.04500225011250562,0.04500225011250562,0.01800090004500225,0.009000450022501124,0.2250112505625281,0.1996007984031936,0.9177612499174015,1.170058502925146,1.2150607530376518,841.0,0.0,0.0,20000000,16.811242881518265,20000000.0,False,False,True,False,False,True,False,False,False
Luca Marianucci,Empoli,it Serie A,DF,Young,20.0,1069,18,12,0,0,0.6,0.2,11.877777777777778,0.0,0.0,0.0,0.05047200672960089,0.0168240022432003,0.6729600897280119,0.24968789013732834,0.7678792217088567,2.355360314048042,1.5982802131040283,400.0,0.0,0.0,5000000,15.424948670398354,5000000.0,False,False,False,False,True,True,False,False,False
Mirko Marić,Monza,it Serie A,FW,Prime,29.0,106,8,1,0,0,0.2,0.0,1.1777777777777778,0.0,0.0,0.0,0.16838166510757718,0.0,0.8419083255378859,0.0,0.6339917093391856,0.8419083255378859,0.8419083255378859,841.0,0.0,0.0,700000,13.45883704259595,700000.0,False,False,False,False,True,False,True,False,False
Mirko Marić,Venezia,it Serie A,FW,Prime,29.0,356,10,4,0,0,0.6,0.0,3.9555555555555557,0.0,0.0,0.0,0.15130288596245448,0.0,1.5130288596245447,0.0,0.7455486360845539,1.5130288596245447,0.2521714766040908,841.0,0.0,0.0,700000,13.45883704259595,700000.0,False,False,False,False,True,False,True,False,False
Arkaitz Mariezkurrena,Real Sociedad,es La Liga,FW,Young,19.0,241,9,1,2,0,1.0,0.1,2.6777777777777776,0.7441091360066144,0.0,0.7441091360066144,0.3720545680033072,0.03720545680033072,3.720545680033072,0.4995004995004995,0.6910748419350095,0.3720545680033072,0.3720545680033072,361.0,38.0,179.3303017775941,500000,13.122365377402328,166666.66666666666,False,False,True,False,False,False,True,False,False
Rafa Marín,Napoli,it Serie A,DF,Young,22.0,142,4,1,0,0,0.2,0.0,1.5777777777777777,0.0,0.0,0.0,0.12596221133659902,0.0,1.2596221133659902,0.49751243781094534,0.97449368697568,0.6298110566829951,0.6298110566829951,484.0,0.0,0.0,7000000,15.76142084987672,7000000.0,False,False,False,False,True,True,False,False,False
Pablo Marín,Real Sociedad,es La Liga,MF,Young,21.0,1239,23,14,1,2,1.4,1.0,13.766666666666667,0.07258649891120252,0.14517299782240503,0.21775949673360756,0.10162109847568351,0.07258649891120252,1.5243164771352529,0.3331746787244169,0.8008393824543372,1.8146624727800629,0.36293249455601256,441.0,21.0,89.93467215097992,3000000,14.914123179965662,1500000.0,False,False,True,False,False,False,False,False,True
Răzvan Marin,Cagliari,it Serie A,MF,Prime,28.0,1406,33,13,3,2,2.4,3.6,15.622222222222222,0.1919112943350629,0.12794086289004195,0.31985215722510485,0.15352903546805033,0.2302935532020755,1.3433790603454403,0.38077106139933364,0.7611233316689383,1.4073494917904614,0.12794086289004195,784.0,84.0,269.82727983509847,3500000,15.068273812173887,875000.0,False,False,False,False,True,False,False,False,True
